country,year,population,primary_energy_consumption,fossil_fuel_consumption,renewables_share_energy,energy_per_capita,fossil_fuel_per_capita
Germany,1967,77173552.0,2969.431,2916.715,1.658,3.847731409330492e-05,3.7794230334247156e-05
Germany,1968,77646128.0,3170.413,3115.431,1.576,4.0831565999015433e-05,4.012345599512702e-05
Germany,1969,78012488.0,3419.778,3365.219,1.186,4.383628938997561e-05,4.3136927000713016e-05
Germany,1970,78294592.0,3611.016,3537.806,1.517,4.6120886612449554e-05,4.5185828415837456e-05
Germany,1971,78511408.0,3643.557,3582.936,1.18,4.640799461907497e-05,4.5635864790502805e-05
Germany,1972,78643560.0,3770.223,3700.902,1.122,4.7940645108130914e-05,4.7059187045957734e-05
Germany,1973,78667472.0,3987.354,3904.608,1.214,5.068618450075528e-05,4.963433933659391e-05
Germany,1974,78620536.0,3918.027,3821.408,1.419,4.9834651343511574e-05,4.860572306451841e-05
Germany,1975,78513512.0,3764.568,3642.042,1.435,4.7948027086089335e-05,4.638745493896643e-05
Germany,1976,78364216.0,4016.905,3888.081,1.121,5.1259429431412933e-05,4.961551583697335e-05
Germany,1977,78221280.0,4007.19,3834.159,1.397,5.122889832536619e-05,4.901682764587846e-05
Germany,1978,78071552.0,4152.177,3969.184,1.409,5.318425077549374e-05,5.0840336823328426e-05
Germany,1979,77915728.0,4382.909,4176.208,1.345,5.6251916172816866e-05,5.359903715460375e-05
Germany,1980,77786696.0,4239.232,4018.834,1.478,5.449816251354859e-05,5.166479882369602e-05
Germany,1981,77684488.0,4107.233,3856.635,1.574,5.287069665696967e-05,4.964485316553802e-05
Germany,1982,77610424.0,3962.491,3687.199,1.618,5.105616998046551e-05,4.750906914256776e-05
Germany,1983,77566064.0,4018.511,3736.759,1.499,5.1807592041798074e-05,4.817517877405768e-05
Germany,1984,77568576.0,4166.991,3811.103,1.437,5.372009149684532e-05,4.9132048008719406e-05
Germany,1985,77638808.0,4290.329,3840.231,1.322,5.526010909389541e-05,4.946277639914307e-05
Germany,1986,77803352.0,4254.676,3824.398,1.411,5.4684996091170986e-05,4.91546688116985e-05
Germany,1987,78090896.0,4291.178,3824.256,1.509,5.495106625489353e-05,4.897185454242963e-05
Germany,1988,78477528.0,4305.766,3796.16,1.501,5.48662287119951e-05,4.8372573611136167e-05
Germany,1989,78916440.0,4260.189,3741.838,1.399,5.39835425926461e-05,4.741519004151733e-05
Germany,1990,79370192.0,4192.642,3703.867,1.337,5.282388632750189e-05,4.666571803177697e-05
Germany,1991,79801984.0,4090.643,3620.403,1.271,5.1259916044192586e-05,4.536733071699069e-05
Germany,1992,80205024.0,4009.338,3497.78,1.52,4.9988614179580576e-05,4.361048504891664e-05
Germany,1993,80573496.0,3991.526,3492.76,1.584,4.9538945163804236e-05,4.3348745845656245e-05
Germany,1994,80882120.0,3954.172,3456.352,1.74,4.888808552495904e-05,4.273320234435002e-05
Germany,1995,81123264.0,3974.795,3462.442,1.889,4.8996980693479004e-05,4.268124615893167e-05
Germany,1996,81300864.0,4105.846,3578.19,1.682,5.0501874125224545e-05,4.401170939585587e-05
Germany,1997,81436096.0,4053.187,3496.779,1.804,4.9771381476833075e-05,4.29389321413443e-05
Germany,1998,81524384.0,4019.631,3481.879,1.971,4.9305873933374334e-05,4.270966340573637e-05
Germany,1999,81556968.0,3963.56,3392.88,2.228,4.8598667866122735e-05,4.160135035917471e-05
Germany,2000,81551680.0,3988.179,3391.776,2.887,4.8903701309402826e-05,4.1590510459134624e-05
Germany,2001,81514568.0,4062.799,3460.381,2.941,4.984138540732989e-05,4.245107451222707e-05
Germany,2002,81443424.0,4011.723,3408.056,3.539,4.925778906348535e-05,4.184568664500157e-05
Germany,2003,81346808.0,4010.471,3405.057,3.642,4.930090188664809e-05,4.185852012779653e-05
Germany,2004,81266672.0,4009.893,3366.811,4.517,4.934240447301693e-05,4.1429172834836896e-05
Germany,2005,81212168.0,3962.635,3308.255,5.209,4.879361181442663e-05,4.073595227749615e-05
Germany,2006,81177816.0,4062.387,3360.617,6.026,5.0043068416622596e-05,4.139821894198287e-05
Germany,2007,81183832.0,3893.423,3214.107,7.654,4.795810821051167e-05,3.959048151360975e-05
Germany,2008,81217488.0,3934.666,3225.884,7.818,4.844604403426021e-05,3.9719081190986846e-05
Germany,2009,81260624.0,3692.178,3018.432,8.454,4.5436249665028414e-05,3.714507533193444e-05
Germany,2010,81325088.0,3847.151,3134.529,8.792,4.730583261096502e-05,3.8543198379324225e-05
Germany,2011,81423384.0,3710.584,3032.669,10.567,4.557147858163203e-05,3.724567625437921e-05
Germany,2012,81545568.0,3761.916,3052.564,11.9,4.613268497927441e-05,3.743384312437434e-05
Germany,2013,81680592.0,3868.517,3147.405,12.063,4.736152010259671e-05,3.853308262016514e-05
Germany,2014,81858824.0,3710.465,2963.163,13.335,4.5327611840600104e-05,3.619845552630954e-05
Germany,2015,82073232.0,3780.86,2981.134,14.878,4.606690766119702e-05,3.632285371678795e-05
Germany,2016,82331432.0,3841.451,3060.661,14.666,4.6658377082521776e-05,3.717487872675408e-05
Germany,2017,82624368.0,3888.133,3060.821,16.265,4.7057945423558336e-05,3.704501558184384e-05
Germany,2018,82896696.0,3787.682,2944.437,17.168,4.569159185789503e-05,3.5519352906417403e-05
Germany,2019,83148144.0,3694.84,2809.212,18.83,4.4436830724688216e-05,3.378562484810244e-05
Germany,2020,83328992.0,3443.882,2554.146,21.124,4.132873706188598e-05,3.065134881266775e-05
Germany,2021,83408560.0,3544.581,2695.155,19.067,4.249660946070763e-05,3.2312690687862255e-05
Germany,2022,83369840.0,3413.0,2597.101,21.361,4.0938065852111504e-05,3.1151565122351205e-05
Germany,2023,83294632.0,3169.55,2378.376,24.394,3.8052272083992165e-05,2.8553772828962137e-05
Greece,1982,9528819.0,199.183,188.653,5.287,2.0903220010790422e-05,1.9798151271421986e-05
Greece,1983,9636354.0,200.299,193.379,3.455,2.0785766068784937e-05,2.006765214312384e-05
Greece,1984,9740384.0,209.138,200.675,4.047,2.147122741772809e-05,2.0602370502025385e-05
Greece,1985,9840144.0,220.911,212.616,3.755,2.2449976341809634e-05,2.1607000873157956e-05
Greece,1986,9936729.0,221.38,211.814,4.321,2.227896121550663e-05,2.1316270173011662e-05
Greece,1987,10029145.0,242.08,233.857,3.397,2.4137650816694745e-05,2.3317740445471674e-05
Greece,1988,10120189.0,255.601,248.601,2.738,2.525654412185385e-05,2.456485743497478e-05
Greece,1989,10211975.0,277.07,271.448,2.029,2.7131872140305865e-05,2.658134200289366e-05
Greece,1990,10302255.0,287.312,282.076,1.823,2.7888263297695507e-05,2.7380025052767575e-05
Greece,1991,10391552.0,291.482,282.313,3.146,2.8049900534588098e-05,2.7167549178409538e-05
Greece,1992,10478389.0,296.618,290.077,2.205,2.830759575732491e-05,2.7683358577353827e-05
Greece,1993,10563442.0,300.531,293.641,2.293,2.8450101775538694e-05,2.7797852253081904e-05
Greece,1994,10647420.0,305.643,297.846,2.551,2.8705827327183484e-05,2.7973537251277776e-05
Greece,1995,10727928.0,316.794,306.255,3.327,2.9529840245012827e-05,2.854745110146153e-05
Greece,1996,10803809.0,324.801,311.831,3.993,3.0063563693138225e-05,2.8863061166668164e-05
Greece,1997,10875274.0,334.044,322.458,3.468,3.071591575531798e-05,2.9650563286957187e-05
Greece,1998,10939474.0,354.773,343.575,3.156,3.243053550838002e-05,3.140690311069801e-05
Greece,1999,10993861.0,354.705,340.644,3.964,3.226391528872341e-05,3.0984928770702125e-05
Greece,2000,11038112.0,373.052,360.798,3.285,3.379672175821373e-05,3.2686568137739496e-05
Greece,2001,11072182.0,376.025,367.392,2.296,3.3961237270124354e-05,3.3181535491378304e-05
Greece,2002,11096620.0,376.371,365.895,2.783,3.3917625367003645e-05,3.297355410926931e-05
Greece,2003,11110488.0,398.316,381.198,4.298,3.585045049326366e-05,3.430974409044859e-05
Greece,2004,11115089.0,398.232,381.141,4.292,3.5828053198674344e-05,3.42904136889952e-05
Greece,2005,11113450.0,399.606,381.222,4.601,3.5956971057592374e-05,3.430275926917384e-05
Greece,2006,11106097.0,411.306,388.89,5.45,3.70342524471018e-05,3.5015901625926734e-05
Greece,2007,11091491.0,419.35,405.325,3.345,3.7808262207488606e-05,3.6543779371051195e-05
Greece,2008,11073621.0,411.585,394.571,4.134,3.7168059119957235e-05,3.563161498844868e-05
Greece,2009,11055503.0,396.398,372.63,5.996,3.585526592503299e-05,3.370538635826882e-05
Greece,2010,11033784.0,378.437,347.664,8.132,3.429802504743613e-05,3.150904531029427e-05
Greece,2011,11004730.0,371.285,347.527,6.399,3.373867418828086e-05,3.1579784329102124e-05
Greece,2012,10963633.0,349.302,319.955,8.402,3.1860059525888914e-05,2.918330082738085e-05
Greece,2013,10914501.0,328.303,287.475,12.436,3.0079524478489672e-05,2.6338812924200568e-05
Greece,2014,10862972.0,307.91,273.054,11.32,2.8344913344156648e-05,2.513621502476486e-05
Greece,2015,10806644.0,311.723,269.766,13.46,2.8845495419299462e-05,2.4962976480024697e-05
Greece,2016,10749742.0,306.993,265.051,13.662,2.855817376826346e-05,2.465649873271377e-05
Greece,2017,10692230.0,322.197,283.363,12.053,3.0133751331574424e-05,2.6501768106372573e-05
Greece,2018,10633275.0,324.066,279.214,13.84,3.047659352363218e-05,2.625851395736497e-05
Greece,2019,10574026.0,316.887,271.977,14.172,2.996843397207459e-05,2.5721234277275276e-05
Greece,2020,10512232.0,276.956,228.208,17.602,2.634606998780088e-05,2.170880551342474e-05
Greece,2021,10445368.0,302.536,241.738,20.096,2.8963651639655014e-05,2.314308122030741e-05
Greece,2022,10384972.0,314.337,252.595,19.642,3.0268449447913774e-05,2.4323127688741e-05
Greece,2023,10341276.0,305.181,239.125,21.645,2.9510961703372e-05,2.312335537703471e-05
High-income countries,1965,803939083.0,30908.191,28695.67,6.941,3.844593658099341e-05,3.5693836270427966e-05
High-income countries,1966,812785800.0,32466.766,30107.34,6.984,3.9945045791892526e-05,3.704215797077164e-05
High-income countries,1967,821405210.0,33754.172,31319.727,6.887,4.1093204168987436e-05,3.812944770584058e-05
High-income countries,1968,829928109.0,35944.766,33415.273,6.651,4.331069837279123e-05,4.026285245388646e-05
High-income countries,1969,838295343.0,38385.711,35722.664,6.513,4.57901995049017e-05,4.261345872703959e-05
High-income countries,1970,847035032.0,40587.527,37807.023,6.339,4.791717634649142e-05,4.4634544702042504e-05
High-income countries,1971,856236764.0,41651.629,38669.961,6.455,4.864499020740483e-05,4.516269637775096e-05
High-income countries,1972,865281941.0,43842.121,40628.105,6.417,5.066801804430586e-05,4.69536032995747e-05
High-income countries,1973,873811230.0,46305.906,42951.598,6.097,5.2993031458293346e-05,4.915432135153493e-05
High-income countries,1974,882068516.0,45605.609,41825.82,6.79,5.1703023260383545e-05,4.7417881084421335e-05
High-income countries,1975,889965424.0,44747.641,40703.664,6.923,5.0280201672194406e-05,4.573623075945476e-05
High-income countries,1976,897381759.0,47204.379,43135.742,6.312,5.260233844356536e-05,4.806844084736962e-05
High-income countries,1977,904794975.0,48317.258,43959.238,6.214,5.3401333268898846e-05,4.858475037397284e-05
High-income countries,1978,912288970.0,49756.648,44932.582,6.49,5.454044676217011e-05,4.9252576187564785e-05
High-income countries,1979,919797067.0,51110.484,46104.809,6.574,5.556713087453235e-05,5.012497936134428e-05
High-income countries,1980,927538869.0,49655.758,44537.383,6.725,5.3534961886325005e-05,4.80167295285606e-05
High-income countries,1981,935113193.0,48602.836,43133.906,6.939,5.197535053919403e-05,4.6126935565542814e-05
High-income countries,1982,942356988.0,47266.262,41530.602,7.366,5.0157490846770274e-05,4.407098639777901e-05
High-income countries,1983,949463548.0,47574.609,41365.82,7.686,5.010683043094562e-05,4.356757043188771e-05
High-income countries,1984,956450952.0,49637.367,42904.125,7.397,5.1897451611298096e-05,4.485763217683535e-05
High-income countries,1985,963419473.0,50875.223,43534.164,7.21,5.2806928265191915e-05,4.51871331440277e-05
High-income countries,1986,970437010.0,51691.367,44023.289,7.107,5.3266071334192006e-05,4.536439619094906e-05
High-income countries,1987,977626715.0,53271.172,45285.344,6.899,5.4490298989016476e-05,4.632171288404286e-05
High-income countries,1988,985025837.0,55145.469,46808.898,6.698,5.598377923563034e-05,4.7520477374036635e-05
High-income countries,1989,992663898.0,56157.352,47688.844,6.495,5.6572372696483416e-05,4.804127972829732e-05
High-income countries,1990,1000128696.0,56411.242,47600.445,6.747,5.640398303299958e-05,4.759431980141884e-05
High-income countries,1991,1007966262.0,56930.84,47776.793,6.813,5.6480898365624067e-05,4.739919856563611e-05
High-income countries,1992,1016302312.0,57502.672,48319.805,6.703,5.658028258032734e-05,4.7544716202515145e-05
High-income countries,1993,1024111317.0,58381.977,48796.828,6.953,5.700745224749821e-05,4.764797262756935e-05
High-income countries,1994,1031535629.0,59537.297,49884.941,6.675,5.771715035933092e-05,4.835988171185118e-05
High-income countries,1995,1038643992.0,61108.539,50973.68,6.906,5.883492271719605e-05,4.9077143268162285e-05
High-income countries,1996,1045645066.0,63054.293,52669.172,6.818,6.030181277592334e-05,5.0370028714887084e-05
High-income countries,1997,1052805303.0,63703.777,53240.211,6.968,6.050860194042925e-05,5.056985450993687e-05
High-income countries,1998,1059873149.0,63973.883,53429.266,6.839,6.035994313126995e-05,5.041100064702177e-05
High-income countries,1999,1066734633.0,64965.633,54150.859,6.819,6.090140039542524e-05,5.0763195760983604e-05
High-income countries,2000,1073716442.0,66301.102,55323.992,6.775,6.174917269265398e-05,5.152570067470383e-05
High-income countries,2001,1080682831.0,66167.211,55329.938,6.41,6.122722514132364e-05,5.11990534251395e-05
High-income countries,2002,1087599947.0,66807.82,55835.594,6.504,6.142683271020792e-05,5.133835667610602e-05
High-income countries,2003,1094702298.0,67543.156,56869.547,6.397,6.170002211870756e-05,5.19497831546527e-05
High-income countries,2004,1101994336.0,69031.711,57938.785,6.478,6.264252795578796e-05,5.257630017437767e-05
High-income countries,2005,1109756320.0,69606.219,58391.195,6.65,6.272207487856433e-05,5.261623110197741e-05
High-income countries,2006,1118325687.0,69791.578,58395.023,6.874,6.24072028491285e-05,5.2216472963837057e-05
High-income countries,2007,1127897627.0,70379.82,59098.652,6.959,6.23991205542274e-05,5.2397177354820344e-05
High-income countries,2008,1137726149.0,69905.258,58358.727,7.504,6.144295625220794e-05,5.129417747082123e-05
High-income countries,2009,1146851619.0,66725.516,55135.668,8.13,5.818147255891872e-05,4.8075676998281324e-05
High-income countries,2010,1154843353.0,69548.258,57566.785,8.23,6.0223109757120455e-05,4.984813295279884e-05
High-income countries,2011,1162275154.0,68926.0,57021.863,8.814,5.930265287250561e-05,4.906055403813614e-05
High-income countries,2012,1169663185.0,68449.938,56804.973,9.305,5.852106732759995e-05,4.85652397446364e-05
High-income countries,2013,1176689524.0,69288.477,57282.5,9.714,5.888424736243339e-05,4.86810656776103e-05
High-income countries,2014,1183328941.0,68968.297,56755.621,10.046,5.82832842250243e-05,4.7962674649060236e-05
High-income countries,2015,1189869736.0,69428.344,57053.809,10.338,5.8349533482041596e-05,4.794962614294108e-05
High-income countries,2016,1196437875.0,69772.227,57157.699,10.696,5.831663177663947e-05,4.7773227673856444e-05
High-income countries,2017,1202872536.0,70310.633,57450.656,11.089,5.8452272286313134e-05,4.776121682106474e-05
High-income countries,2018,1209044728.0,71208.969,58023.262,11.403,5.889688557493962e-05,4.799099707087098e-05
High-income countries,2019,1214846354.0,70417.383,56974.617,11.811,5.7964023819262334e-05,4.689861957638142e-05
High-income countries,2020,1218093003.0,65687.578,52030.961,13.48,5.392657033430147e-05,4.271509718211558e-05
High-income countries,2021,1219584303.0,68638.273,54623.5,13.285,5.628005610695368e-05,4.478862171777231e-05
High-income countries,2022,1224121770.0,65800.93,51677.398,14.491,5.37535820476422e-05,4.2215896544344605e-05
High-income countries,2023,1228595591.0,64908.398,50235.762,15.383,5.2831377937119754e-05,4.088876955769574e-05
Hong Kong,1995,6243859.0,180.681,180.681,0.0,2.893739272459548e-05,2.893739272459548e-05
Hong Kong,1996,6333446.0,180.591,180.591,0.0,2.8513861174469636e-05,2.8513861174469636e-05
Hong Kong,1997,6441245.0,182.693,182.693,0.0,2.8362995042107545e-05,2.8362995042107545e-05
